puzzle_id	x	y
519	-1.0	0.5833
519	-1.0	-0.9967
519	0.67	-0.9967
519	-0.6333	0.6267
519	-0.6333	0.6267
519	0.67	-0.9967
519	0.9967	-0.9967
519	0.9967	0.8967
519	-0.9267	1.0
519	-0.6333	0.6267
519	0.9967	0.8967
519	0.9967	1.0
519	-0.9267	1.0
519	-1.0	0.5833
519	-0.6333	0.6267
519	-0.9267	1.0
520	0.23	0.04
520	-0.08	-0.9967
520	0.9967	-0.9967
520	0.9967	-0.43
520	-1.0	0.84
520	-1.0	-0.9967
520	-0.08	-0.9967
520	0.23	0.04
520	0.4933	1.0
520	0.23	0.04
520	0.9967	-0.43
520	0.9967	1.0
520	-1.0	1.0
520	-1.0	0.84
520	0.23	0.04
520	0.4933	1.0
521	-0.8267	0.8233
521	-0.2833	-0.9967
521	0.9967	-0.9967
521	0.9967	-0.2267
521	-1.0	0.9233
521	-1.0	-0.9967
521	-0.2833	-0.9967
521	-0.8267	0.8233
521	-0.8933	1.0
521	-0.8267	0.8233
521	0.9967	-0.2267
521	0.9967	1.0
521	-1.0	0.9233
521	-1.0	0.9233
521	-0.8267	0.8233
521	-0.8933	1.0
522	0.1967	-0.3567
522	0.02	-0.9967
522	0.9967	-0.9967
522	0.9967	-0.6567
522	-1.0	0.13
522	-1.0	-0.9967
522	0.02	-0.9967
522	0.1967	-0.3567
522	0.53	1.0
522	0.1967	-0.3567
522	0.9967	-0.6567
522	0.9967	1.0
522	-1.0	1.0
522	-1.0	0.13
522	0.1967	-0.3567
522	0.53	1.0
523	0.3967	0.6267
523	-1.0	0.6133
523	-1.0	-0.9967
523	-0.66	-0.9967
523	0.9967	0.6533
523	0.3967	0.6267
523	-0.66	-0.9967
523	0.9967	-0.9967
523	0.3967	0.6267
523	0.9967	0.6533
523	0.9967	1.0
523	0.6433	1.0
523	-1.0	0.6133
523	0.3967	0.6267
523	0.6433	1.0
523	-1.0	1.0
524	0.48	-0.6467
524	0.4533	-0.9967
524	0.9967	-0.9967
524	0.9967	-0.8833
524	-1.0	0.09
524	-1.0	-0.9967
524	0.4533	-0.9967
524	0.48	-0.6467
524	0.5233	1.0
524	0.48	-0.6467
524	0.9967	-0.8833
524	0.9967	1.0
524	-1.0	1.0
524	-1.0	0.09
524	0.48	-0.6467
524	0.5233	1.0
525	0.4	-0.1
525	0.1333	-0.9967
525	0.9967	-0.9967
525	0.9967	-0.27
525	-1.0	0.34
525	-1.0	-0.9967
525	0.1333	-0.9967
525	0.4	-0.1
525	0.7	1.0
525	0.4	-0.1
525	0.9967	-0.27
525	0.9967	1.0
525	-1.0	1.0
525	-1.0	0.34
525	0.4	-0.1
525	0.7	1.0
526	0.5533	-0.1333
526	-1.0	-0.4533
526	-1.0	-0.9967
526	0.7633	-0.9967
526	0.9967	-0.0267
526	0.5533	-0.1333
526	0.7633	-0.9967
526	0.9967	-0.9967
526	0.2933	1.0
526	0.5533	-0.1333
526	0.9967	-0.0267
526	0.9967	1.0
526	-1.0	1.0
526	-1.0	-0.4533
526	0.5533	-0.1333
526	0.2933	1.0
527	-0.73	0.8667
527	0.7333	-0.9967
527	0.9967	-0.9967
527	0.9967	0.45
527	-1.0	0.9333
527	-1.0	-0.9967
527	0.7333	-0.9967
527	-0.73	0.8667
527	-0.85	1.0
527	-0.73	0.8667
527	0.9967	0.45
527	0.9967	1.0
527	-1.0	0.9333
527	-1.0	0.9333
527	-0.73	0.8667
527	-0.85	1.0
528	0.0167	-0.0067
528	-1.0	-0.08
528	-1.0	-0.9967
528	-0.21	-0.9967
528	0.9967	0.09
528	0.0167	-0.0067
528	-0.21	-0.9967
528	0.9967	-0.9967
528	0.2633	1.0
528	0.0167	-0.0067
528	0.9967	0.09
528	0.9967	1.0
528	-1.0	1.0
528	-1.0	-0.08
528	0.0167	-0.0067
528	0.2633	1.0
529	-0.4367	-0.2233
529	-0.22	-0.9967
529	0.9967	-0.9967
529	0.9967	-0.8167
529	-1.0	0.0267
529	-1.0	-0.9967
529	-0.22	-0.9967
529	-0.4367	-0.2233
529	-0.81	0.9933
529	-0.4367	-0.2233
529	0.9967	-0.8167
529	0.9967	1.0
529	-1.0	1.0
529	-1.0	0.0267
529	-0.4367	-0.2233
529	-0.81	0.9933
530	0.3833	0.6967
530	-1.0	0.65
530	-1.0	-0.9967
530	0.3433	-0.9967
530	0.9967	0.7367
530	0.3833	0.6967
530	0.3433	-0.9967
530	0.9967	-0.9967
530	0.3933	1.0
530	0.3833	0.6967
530	0.9967	0.7367
530	0.9967	1.0
530	-1.0	1.0
530	-1.0	0.65
530	0.3833	0.6967
530	0.3933	1.0
531	-0.4467	-0.8467
531	-0.99	-0.96
531	-0.99	-0.96
531	-0.4433	-0.9967
531	0.9967	-0.5333
531	-0.4467	-0.8467
531	-0.4433	-0.9967
531	0.9967	-0.9967
531	-0.34	1.0
531	-0.4467	-0.8467
531	0.9967	-0.5333
531	0.9967	1.0
531	-0.34	1.0
531	-1.0	1.0
531	-0.99	-0.96
531	-0.4467	-0.8467
532	0.4533	0.68
532	-1.0	0.0733
532	-1.0	-0.9967
532	0.0767	-0.9967
532	0.9967	0.9233
532	0.4533	0.68
532	0.0767	-0.9967
532	0.9967	-0.9967
532	0.4533	0.68
532	0.9967	0.9233
532	0.9967	0.9233
532	0.5267	1.0
532	-1.0	0.0733
532	0.4533	0.68
532	0.5267	1.0
532	-1.0	1.0
533	-0.7333	-0.9967
533	0.9967	-0.9967
533	0.9967	-0.7467
533	-0.4633	-0.55
533	-1.0	-0.46
533	-1.0	-0.9967
533	-0.7333	-0.9967
533	-0.4633	-0.55
533	0.4133	1.0
533	-0.4633	-0.55
533	0.9967	-0.7467
533	0.9967	1.0
533	0.4133	1.0
533	-1.0	1.0
533	-1.0	-0.46
533	-0.4633	-0.55
534	-0.08	0.08
534	-1.0	-0.5
534	-1.0	-0.9967
534	-0.8567	-0.9967
534	0.9967	0.79
534	-0.08	0.08
534	-0.8567	-0.9967
534	0.9967	-0.9967
534	0.9967	1.0
534	0.5967	1.0
534	-0.08	0.08
534	0.9967	0.79
534	-1.0	-0.5
534	-0.08	0.08
534	0.5967	1.0
534	-1.0	1.0
535	-0.43	-0.1167
535	-1.0	-0.5
535	-1.0	-0.9967
535	-0.6467	-0.9967
535	0.9967	0.89
535	-0.43	-0.1167
535	-0.6467	-0.9967
535	0.9967	-0.9967
535	-0.43	-0.1167
535	0.9967	0.89
535	0.9967	1.0
535	-0.14	1.0
535	-0.14	1.0
535	-1.0	1.0
535	-1.0	-0.5
535	-0.43	-0.1167
536	0.2367	0.0733
536	-1.0	-0.6833
536	-1.0	-0.9967
536	0.3833	-0.9967
536	0.9967	0.56
536	0.2367	0.0733
536	0.3833	-0.9967
536	0.9967	-0.9967
536	0.12	1.0
536	0.2367	0.0733
536	0.9967	0.56
536	0.9967	1.0
536	0.12	1.0
536	-1.0	1.0
536	-1.0	-0.6833
536	0.2367	0.0733
537	0.0633	0.18
537	-0.4867	-0.9967
537	0.9967	-0.9967
537	0.9967	-0.28
537	-1.0	0.74
537	-1.0	-0.9967
537	-0.4867	-0.9967
537	0.0633	0.18
537	0.4267	1.0
537	0.0633	0.18
537	0.9967	-0.28
537	0.9967	1.0
537	-1.0	0.74
537	0.0633	0.18
537	0.4267	1.0
537	-1.0	1.0
538	0.5133	-0.5767
538	0.4533	-0.9967
538	0.9967	-0.9167
538	0.9967	-0.9167
538	-1.0	0.5
538	-1.0	-0.9967
538	0.4533	-0.9967
538	0.5133	-0.5767
538	0.6767	1.0
538	0.5133	-0.5767
538	0.9967	-0.9167
538	0.9967	1.0
538	-1.0	1.0
538	-1.0	0.5
538	0.5133	-0.5767
538	0.6767	1.0
539	-0.29	0.3533
539	-0.2867	-0.9967
539	0.9967	-0.9967
539	0.9967	-0.09
539	-1.0	0.6167
539	-1.0	-0.9967
539	-0.2867	-0.9967
539	-0.29	0.3533
539	-0.31	1.0
539	-0.29	0.3533
539	0.9967	-0.09
539	0.9967	1.0
539	-1.0	1.0
539	-1.0	0.6167
539	-0.29	0.3533
539	-0.31	1.0
540	0.9967	0.7967
540	0.4467	0.8167
540	-0.1133	-0.9967
540	0.9967	-0.9967
540	-1.0	0.9233
540	-1.0	-0.9967
540	-0.1133	-0.9967
540	0.4467	0.8167
540	0.4467	0.8167
540	0.9967	0.7967
540	0.9967	1.0
540	0.49	1.0
540	-1.0	0.9233
540	0.4467	0.8167
540	0.49	1.0
540	-1.0	0.9233
541	0.1867	-0.62
541	0.41	-0.9967
541	0.9967	-0.9967
541	0.9967	-0.74
541	-1.0	-0.4133
541	-1.0	-0.9967
541	0.41	-0.9967
541	0.1867	-0.62
541	-0.85	1.0
541	0.1867	-0.62
541	0.9967	-0.74
541	0.9967	1.0
541	-1.0	1.0
541	-1.0	-0.4133
541	0.1867	-0.62
541	-0.85	1.0
542	-0.34	-0.9967
542	0.9967	-0.9967
542	0.9967	-0.6233
542	-0.0167	-0.2133
542	-1.0	0.2133
542	-1.0	-0.9967
542	-0.34	-0.9967
542	-0.0167	-0.2133
542	0.4467	1.0
542	-0.0167	-0.2133
542	0.9967	-0.6233
542	0.9967	1.0
542	-1.0	1.0
542	-1.0	0.2133
542	-0.0167	-0.2133
542	0.4467	1.0
543	-1.0	0.5833
543	-1.0	-0.9967
543	0.33	-0.9967
543	-0.4533	0.6533
543	0.9967	0.9
543	-0.4533	0.6533
543	0.33	-0.9967
543	0.9967	-0.9967
543	-0.6167	1.0
543	-0.4533	0.6533
543	0.9967	0.9
543	0.9967	1.0
543	-1.0	1.0
543	-1.0	0.5833
543	-0.4533	0.6533
543	-0.6167	1.0
544	0.5867	-0.6967
544	0.58	-0.9967
544	0.9967	-0.9967
544	0.9967	-0.7833
544	-1.0	-0.29
544	-1.0	-0.9967
544	0.58	-0.9967
544	0.5867	-0.6967
544	0.5267	1.0
544	0.5867	-0.6967
544	0.9967	-0.7833
544	0.9967	1.0
544	-1.0	1.0
544	-1.0	-0.29
544	0.5867	-0.6967
544	0.5267	1.0
545	0.78	-0.4233
545	0.8333	-0.9967
545	0.9967	-0.9967
545	0.9967	-0.42
545	-1.0	-0.3167
545	-1.0	-0.9967
545	0.8333	-0.9967
545	0.78	-0.4233
545	0.6033	1.0
545	0.78	-0.4233
545	0.9967	-0.42
545	0.9967	1.0
545	-1.0	1.0
545	-1.0	-0.3167
545	0.78	-0.4233
545	0.6033	1.0
546	-0.0633	-0.0433
546	0.4	-0.9967
546	0.9967	-0.9967
546	0.9967	-0.35
546	-1.0	0.25
546	-1.0	-0.9967
546	0.4	-0.9967
546	-0.0633	-0.0433
546	-0.5933	0.9967
546	-0.0633	-0.0433
546	0.9967	-0.35
546	0.9967	1.0
546	-1.0	1.0
546	-1.0	0.25
546	-0.0633	-0.0433
546	-0.5933	0.9967
547	0.6233	0.2767
547	-1.0	-0.1833
547	-1.0	-0.9967
547	0.2233	-0.9967
547	0.9967	0.3967
547	0.6233	0.2767
547	0.2233	-0.9967
547	0.9967	-0.9967
547	0.9967	1.0
547	0.86	1.0
547	0.6233	0.2767
547	0.9967	0.3967
547	-1.0	-0.1833
547	0.6233	0.2767
547	0.86	1.0
547	-1.0	1.0
548	0.8833	-0.9967
548	0.74	-0.6633
548	-1.0	-0.6967
548	-1.0	-0.9967
548	0.74	-0.6633
548	0.8833	-0.9967
548	0.9967	-0.9967
548	0.9967	-0.6433
548	0.09	1.0
548	0.74	-0.6633
548	0.9967	-0.6433
548	0.9967	1.0
548	-1.0	1.0
548	-1.0	-0.6967
548	0.74	-0.6633
548	0.09	1.0
549	0.33	0.5633
549	0.67	-0.9967
549	0.9967	-0.9967
549	0.9967	0.49
549	-1.0	0.7533
549	-1.0	-0.9967
549	0.67	-0.9967
549	0.33	0.5633
549	0.2167	1.0
549	0.33	0.5633
549	0.9967	0.49
549	0.9967	1.0
549	-1.0	1.0
549	-1.0	0.7533
549	0.33	0.5633
549	0.2167	1.0
550	-0.3967	0.3033
550	0.1233	-0.9967
550	0.9967	-0.9967
550	0.9967	-0.64
550	-1.0	0.7333
550	-1.0	-0.9967
550	0.1233	-0.9967
550	-0.3967	0.3033
550	-0.6967	1.0
550	-0.3967	0.3033
550	0.9967	-0.64
550	0.9967	1.0
550	-1.0	1.0
550	-1.0	0.7333
550	-0.3967	0.3033
550	-0.6967	1.0
551	0.58	0.65
551	-1.0	0.0267
551	-1.0	-0.9967
551	-0.5267	-0.9967
551	0.9967	0.83
551	0.58	0.65
551	-0.5267	-0.9967
551	0.9967	-0.9967
551	0.9967	1.0
551	0.8167	1.0
551	0.58	0.65
551	0.9967	0.83
551	-1.0	0.0267
551	0.58	0.65
551	0.8167	1.0
551	-1.0	1.0
552	-0.05	0.0933
552	-1.0	-0.64
552	-1.0	-0.9967
552	-0.8467	-0.9967
552	0.9967	0.93
552	-0.05	0.0933
552	-0.8467	-0.9967
552	0.9967	-0.9967
552	0.9967	0.93
552	0.6267	1.0
552	0.0133	0.1567
552	0.9967	0.93
552	0.6267	1.0
552	-1.0	1.0
552	-1.0	-0.64
552	0.0133	0.1567
553	0.0367	-0.1567
553	0.1733	-0.9967
553	0.9967	-0.9967
553	0.9967	-0.5533
553	-1.0	0.2967
553	-1.0	-0.9967
553	0.1733	-0.9967
553	0.0367	-0.1567
553	-0.1833	1.0
553	0.0367	-0.1567
553	0.9967	-0.5533
553	0.9967	1.0
553	-1.0	1.0
553	-1.0	0.2967
553	0.0367	-0.1567
553	-0.1833	1.0
554	-0.53	-0.55
554	-0.5233	-0.9967
554	0.9967	-0.9967
554	0.9967	-0.7133
554	-1.0	-0.4833
554	-1.0	-0.9967
554	-0.5233	-0.9967
554	-0.53	-0.55
554	-0.61	1.0
554	-0.53	-0.55
554	0.9967	-0.7133
554	0.9967	1.0
554	-1.0	1.0
554	-1.0	-0.4833
554	-0.53	-0.55
554	-0.61	1.0
555	0.4533	-0.1367
555	0.7433	-0.9967
555	0.9967	-0.9967
555	0.9967	-0.3467
555	-1.0	0.47
555	-1.0	-0.9967
555	0.7433	-0.9967
555	0.4533	-0.1367
555	0.04	1.0
555	0.4533	-0.1367
555	0.9967	-0.3467
555	0.9967	1.0
555	-1.0	1.0
555	-1.0	0.47
555	0.4533	-0.1367
555	0.04	1.0
556	-0.09	0.4333
556	-0.2167	-0.9967
556	0.9967	-0.9967
556	0.9967	-0.01
556	-1.0	0.8267
556	-1.0	-0.9967
556	-0.2167	-0.9967
556	-0.09	0.4333
556	-0.06	1.0
556	-0.09	0.4333
556	0.9967	-0.01
556	0.9967	1.0
556	-1.0	1.0
556	-1.0	0.8267
556	-0.09	0.4333
556	-0.06	1.0
557	0.31	-0.9967
557	-0.1633	-0.0167
557	-1.0	-0.3367
557	-1.0	-0.9967
557	0.9967	0.46
557	-0.1633	-0.0167
557	0.31	-0.9967
557	0.9967	-0.9967
557	-0.64	1.0
557	-0.1633	-0.0167
557	0.9967	0.46
557	0.9967	1.0
557	-0.64	1.0
557	-1.0	1.0
557	-1.0	-0.3367
557	-0.1633	-0.0167
558	0.48	-0.6833
558	0.5633	-0.9967
558	0.9967	-0.9967
558	0.9967	-0.73
558	-1.0	-0.5
558	-1.0	-0.9967
558	0.5633	-0.9967
558	0.48	-0.6833
558	-0.0567	1.0
558	0.48	-0.6833
558	0.9967	-0.73
558	0.9967	1.0
558	-1.0	1.0
558	-1.0	-0.5
558	0.48	-0.6833
558	-0.0567	1.0
559	-0.8167	-0.9967
559	0.9967	-0.9967
559	0.9967	-0.1667
559	-0.0167	0.23
559	-1.0	0.6433
559	-1.0	-0.9967
559	-0.8167	-0.9967
559	-0.0167	0.23
559	0.46	1.0
559	-0.0167	0.23
559	0.9967	-0.1667
559	0.9967	1.0
559	-1.0	0.6433
559	-0.0167	0.23
559	0.46	1.0
559	-1.0	1.0
560	-1.0	0.2533
560	-1.0	-0.9967
560	0.55	-0.9967
560	-0.2233	0.47
560	0.9967	0.85
560	-0.2233	0.47
560	0.55	-0.9967
560	0.9967	-0.9967
560	-0.5	1.0
560	-0.2233	0.47
560	0.9967	0.85
560	0.9967	1.0
560	-1.0	1.0
560	-1.0	0.2533
560	-0.2233	0.47
560	-0.5	1.0
561	-0.5167	-0.51
561	-1.0	-0.54
561	-1.0	-0.9967
561	-0.5467	-0.9967
561	0.9967	-0.3667
561	-0.5167	-0.51
561	-0.5467	-0.9967
561	0.9967	-0.9967
561	-0.3867	1.0
561	-0.5167	-0.51
561	0.9967	-0.3667
561	0.9967	1.0
561	-1.0	1.0
561	-1.0	-0.54
561	-0.5167	-0.51
561	-0.3867	1.0
562	0.4867	-0.6267
562	0.63	-0.9967
562	0.9967	-0.9967
562	0.9967	-0.9967
562	-1.0	0.3767
562	-1.0	-0.9967
562	0.63	-0.9967
562	0.4867	-0.6267
562	-0.2133	0.9967
562	0.4867	-0.6267
562	0.9967	-0.9967
562	0.9967	1.0
562	-1.0	1.0
562	-1.0	0.3767
562	0.4867	-0.6267
562	-0.2133	0.9967
563	0.9167	-0.9967
563	0.4467	-0.1967
563	-1.0	-0.7467
563	-1.0	-0.9967
563	0.9967	0.03
563	0.4467	-0.1967
563	0.9167	-0.9967
563	0.9167	-0.9967
563	-0.24	1.0
563	0.4467	-0.1967
563	0.9967	0.03
563	0.9967	1.0
563	-1.0	1.0
563	-1.0	-0.7467
563	0.4467	-0.1967
563	-0.24	1.0
564	0.1667	0.34
564	-1.0	-0.2533
564	-1.0	-0.9967
564	0.09	-0.9967
564	0.9967	0.7833
564	0.1667	0.34
564	0.09	-0.9967
564	0.9967	-0.9967
564	0.1667	0.34
564	0.9967	0.7833
564	0.9967	1.0
564	0.21	1.0
564	-1.0	1.0
564	-1.0	-0.2533
564	0.1667	0.34
564	0.21	1.0
565	-0.45	0.86
565	0.32	-0.9967
565	0.9967	-0.9967
565	0.9967	0.82
565	-1.0	0.8933
565	-1.0	-0.9967
565	0.32	-0.9967
565	-0.45	0.86
565	-0.5233	1.0
565	-0.45	0.86
565	0.9967	0.82
565	0.9967	1.0
565	-1.0	1.0
565	-1.0	0.8933
565	-0.45	0.86
565	-0.5233	1.0
566	-0.0733	0.4633
566	-0.2367	-0.9967
566	0.9967	-0.9967
566	0.9967	0.1567
566	-1.0	0.7567
566	-1.0	-0.9967
566	-0.2367	-0.9967
566	-0.0733	0.4633
566	-0.0333	1.0
566	-0.0733	0.4633
566	0.9967	0.1567
566	0.9967	1.0
566	-1.0	1.0
566	-1.0	0.7567
566	-0.0733	0.4633
566	-0.0333	1.0
567	0.4067	0.25
567	-1.0	0.0133
567	-1.0	-0.9967
567	0.29	-0.9967
567	0.9967	0.37
567	0.4067	0.25
567	0.29	-0.9967
567	0.9967	-0.9967
567	0.4833	1.0
567	0.4067	0.25
567	0.9967	0.37
567	0.9967	1.0
567	-1.0	1.0
567	-1.0	0.0133
567	0.4067	0.25
567	0.4833	1.0
568	-0.4033	-0.37
568	-1.0	-0.6367
568	-1.0	-0.9967
568	-0.2633	-0.9967
568	0.9967	0.2967
568	-0.4033	-0.37
568	-0.2633	-0.9967
568	0.9967	-0.9967
568	-0.6767	1.0
568	-0.4033	-0.37
568	0.9967	0.2967
568	0.9967	1.0
568	-0.6767	1.0
568	-1.0	1.0
568	-1.0	-0.6367
568	-0.4033	-0.37
569	-0.6033	-0.8133
569	-0.6233	-0.9967
569	0.9967	-0.9967
569	0.9967	-0.9067
569	-1.0	-0.7667
569	-1.0	-0.9967
569	-0.6233	-0.9967
569	-0.6033	-0.8133
569	-0.5333	1.0
569	-0.6033	-0.8133
569	0.9967	-0.9067
569	0.9967	1.0
569	-1.0	1.0
569	-1.0	-0.7667
569	-0.6033	-0.8133
569	-0.5333	1.0
570	0.5433	0.7
570	-1.0	0.2367
570	-1.0	-0.9967
570	-0.4667	-0.9967
570	0.9967	0.8533
570	0.5433	0.7
570	-0.4667	-0.9967
570	0.9967	-0.9967
570	0.9967	1.0
570	0.7267	1.0
570	0.5433	0.7
570	0.9967	0.8533
570	-1.0	0.2367
570	0.5433	0.7
570	0.7267	1.0
570	-1.0	1.0
571	0.4267	-0.1267
571	0.7633	-0.9967
571	0.9967	-0.9967
571	0.9967	-0.2333
571	-1.0	0.1833
571	-1.0	-0.9967
571	0.7633	-0.9967
571	0.4267	-0.1267
571	-0.04	1.0
571	0.4267	-0.1267
571	0.9967	-0.2333
571	0.9967	1.0
571	-1.0	1.0
571	-1.0	0.1833
571	0.4267	-0.1267
571	-0.04	1.0
572	0.9967	-0.07
572	0.3467	0.12
572	-0.3333	-0.9967
572	0.9967	-0.9967
572	-1.0	0.55
572	-1.0	-0.9967
572	-0.3333	-0.9967
572	0.3467	0.12
572	0.8567	1.0
572	0.3467	0.12
572	0.9967	-0.07
572	0.9967	1.0
572	-1.0	0.55
572	0.3467	0.12
572	0.8567	1.0
572	-1.0	1.0
573	-0.4533	-0.5167
573	-1.0	-0.5767
573	-1.0	-0.9967
573	-0.43	-0.9967
573	0.9967	-0.31
573	-0.4533	-0.5167
573	-0.43	-0.9967
573	0.9967	-0.9967
573	-0.4867	1.0
573	-0.4533	-0.5167
573	0.9967	-0.31
573	0.9967	1.0
573	-1.0	1.0
573	-1.0	-0.5767
573	-0.4533	-0.5167
573	-0.4867	1.0
574	-0.07	0.3167
574	-1.0	-0.1
574	-1.0	-0.9967
574	-0.0833	-0.9967
574	0.9967	0.82
574	-0.07	0.3167
574	-0.0833	-0.9967
574	0.9967	-0.9967
574	-0.07	0.3167
574	0.9967	0.82
574	0.9967	1.0
574	-0.0567	1.0
574	-1.0	1.0
574	-1.0	-0.1
574	-0.07	0.3167
574	-0.0567	1.0
575	-0.82	0.3433
575	-0.68	-0.9967
575	0.9967	-0.9967
575	0.9967	0.2267
575	-1.0	0.37
575	-1.0	-0.9967
575	-0.68	-0.9967
575	-0.82	0.3433
575	-0.91	1.0
575	-0.82	0.3433
575	0.9967	0.2267
575	0.9967	1.0
575	-1.0	1.0
575	-1.0	0.37
575	-0.82	0.3433
575	-0.91	1.0
576	0.5467	0.2833
576	0.8033	-0.9967
576	0.9967	-0.9967
576	0.9967	0.16
576	-0.9933	0.7567
576	-1.0	-0.9967
576	0.8033	-0.9967
576	0.5467	0.2833
576	0.3833	1.0
576	0.5467	0.2833
576	0.9967	0.16
576	0.9967	1.0
576	-1.0	1.0
576	-0.9933	0.7567
576	0.5467	0.2833
576	0.3833	1.0
577	-0.4833	-0.9967
577	0.9967	-0.9967
577	0.9967	-0.8233
577	-0.14	-0.4033
577	-1.0	-0.0567
577	-1.0	-0.9967
577	-0.4833	-0.9967
577	-0.14	-0.4033
577	0.6333	1.0
577	-0.14	-0.4033
577	0.9967	-0.8233
577	0.9967	1.0
577	-1.0	-0.0567
577	-0.14	-0.4033
577	0.6333	1.0
577	-1.0	1.0
578	0.2867	0.8367
578	-1.0	0.65
578	-1.0	-0.9967
578	0.1567	-0.9967
578	0.9967	0.9467
578	0.2867	0.8367
578	0.1567	-0.9967
578	0.9967	-0.9967
578	0.2867	0.8367
578	0.9967	0.9467
578	0.9967	0.9467
578	0.3	1.0
578	-1.0	0.65
578	0.2867	0.8367
578	0.3	1.0
578	-1.0	1.0
579	-1.0	0.4167
579	-1.0	-0.9967
579	-0.3167	-0.9967
579	-0.7767	0.4067
579	0.9967	0.45
579	-0.7767	0.4067
579	-0.3167	-0.9967
579	0.9967	-0.9967
579	-0.9533	1.0
579	-0.7767	0.4067
579	0.9967	0.45
579	0.9967	1.0
579	-0.9533	1.0
579	-1.0	0.4167
579	-0.7767	0.4067
579	-0.9533	1.0
580	0.3267	-0.9967
580	0.1133	-0.4233
580	-1.0	-0.94
580	-1.0	-0.94
580	0.9967	-0.0033
580	0.1133	-0.4233
580	0.3267	-0.9967
580	0.9967	-0.9967
580	-0.3867	1.0
580	0.1133	-0.4233
580	0.9967	-0.0033
580	0.9967	1.0
580	-0.3867	1.0
580	-1.0	1.0
580	-1.0	-0.94
580	0.1133	-0.4233
581	0.5367	0.0367
581	0.48	-0.9967
581	0.9967	-0.9967
581	0.9967	-0.0367
581	-1.0	0.34
581	-1.0	-0.9967
581	0.48	-0.9967
581	0.5367	0.0367
581	0.5667	1.0
581	0.5367	0.0367
581	0.9967	-0.0367
581	0.9967	1.0
581	-1.0	1.0
581	-1.0	0.34
581	0.5367	0.0367
581	0.5667	1.0
582	-0.6533	-0.4733
582	-1.0	-0.6233
582	-1.0	-0.9967
582	-0.71	-0.9967
582	0.9967	0.3067
582	-0.6533	-0.4733
582	-0.71	-0.9967
582	0.9967	-0.9967
582	-0.6533	-0.4733
582	0.9967	0.3067
582	0.9967	1.0
582	-0.4567	1.0
582	-0.4567	1.0
582	-1.0	1.0
582	-1.0	-0.6233
582	-0.6533	-0.4733
583	-0.1733	0.32
583	-1.0	0.14
583	-1.0	-0.9967
583	-0.5733	-0.9967
583	0.9967	0.6067
583	-0.1733	0.32
583	-0.5733	-0.9967
583	0.9967	-0.9967
583	-0.1733	0.32
583	0.9967	0.6067
583	0.9967	1.0
583	0.04	1.0
583	-1.0	1.0
583	-1.0	0.14
583	-0.1733	0.32
583	0.04	1.0
584	-0.7567	-0.7633
584	-1.0	-0.8467
584	-1.0	-0.9967
584	-0.8967	-0.9967
584	0.9967	-0.06
584	-0.7567	-0.7633
584	-0.8967	-0.9967
584	0.9967	-0.9967
584	0.9967	1.0
584	0.4067	1.0
584	-0.7567	-0.7633
584	0.9967	-0.06
584	0.4067	1.0
584	-1.0	1.0
584	-1.0	-0.8467
584	-0.7567	-0.7633
585	0.7867	-0.9967
585	0.0367	0.0333
585	-1.0	-0.59
585	-1.0	-0.9967
585	0.9967	0.64
585	0.0367	0.0333
585	0.7867	-0.9967
585	0.9967	-0.9967
585	-0.6533	1.0
585	0.0367	0.0333
585	0.9967	0.64
585	0.9967	1.0
585	-0.6533	1.0
585	-1.0	1.0
585	-1.0	-0.59
585	0.0367	0.0333
586	-0.3833	-0.9967
586	0.9967	-0.9967
586	0.9967	-0.6733
586	0.0233	-0.2433
586	-1.0	0.2367
586	-1.0	-0.9967
586	-0.3833	-0.9967
586	0.0233	-0.2433
586	0.66	1.0
586	0.0233	-0.2433
586	0.9967	-0.6733
586	0.9967	1.0
586	-1.0	0.2367
586	0.0233	-0.2433
586	0.66	1.0
586	-1.0	1.0
587	0.4967	0.3067
587	0.6367	-0.9967
587	0.9967	-0.9967
587	0.9967	0.3133
587	-1.0	0.3367
587	-1.0	-0.9967
587	0.6367	-0.9967
587	0.4967	0.3067
587	0.4033	1.0
587	0.4967	0.3067
587	0.9967	0.3133
587	0.9967	1.0
587	-1.0	1.0
587	-1.0	0.3367
587	0.4967	0.3067
587	0.4033	1.0
588	-0.1133	0.21
588	-1.0	-0.05
588	-1.0	-0.9967
588	-0.66	-0.9967
588	0.9967	0.5667
588	-0.1133	0.21
588	-0.66	-0.9967
588	0.9967	-0.9967
588	-0.1133	0.21
588	0.9967	0.5667
588	0.9967	1.0
588	0.2533	1.0
588	-1.0	-0.05
588	-0.1133	0.21
588	0.2533	1.0
588	-1.0	1.0
589	-0.2633	-0.24
589	-1.0	-0.8633
589	-1.0	-0.9967
589	-0.6367	-0.9967
589	0.9967	0.8667
589	-0.2633	-0.24
589	-0.6367	-0.9967
589	0.9967	-0.9967
589	0.9967	1.0
589	0.37	1.0
589	-0.2633	-0.24
589	0.9967	0.8667
589	0.37	1.0
589	-1.0	1.0
589	-1.0	-0.8633
589	-0.2633	-0.24
590	-0.1867	0.19
590	-1.0	0.12
590	-1.0	-0.9967
590	0.21	-0.9967
590	0.9967	0.3233
590	-0.1867	0.19
590	0.21	-0.9967
590	0.9967	-0.9967
590	-0.45	1.0
590	-0.1867	0.19
590	0.9967	0.3233
590	0.9967	1.0
590	-1.0	1.0
590	-1.0	0.12
590	-0.1867	0.19
