puzzle_id	x	y
2611	0.9967	-0.9967
2611	0.3533	0.8
2611	0.9967	0.96
2611	0.9967	0.96
2611	0.3867	1.0
2611	-1.0	0.4733
2611	0.3533	0.8
2611	0.3867	1.0
2611	-1.0	1.0
2612	0.4267	-0.0933
2612	-1.0	-0.56
2612	-1.0	-0.9967
2612	0.1467	-0.9967
2612	0.9967	0.1133
2612	0.4267	-0.0933
2612	0.1467	-0.9967
2612	0.9967	-0.9967
2612	0.9967	1.0
2612	0.78	1.0
2612	0.4267	-0.0933
2612	0.9967	0.1133
2612	-1.0	1.0
2612	-1.0	-0.56
2612	0.4267	-0.0933
2612	0.78	1.0
2613	0.8067	0.7967
2613	-1.0	0.6167
2613	-1.0	-0.9967
2613	0.7667	-0.9967
2613	0.9967	0.83
2613	0.8067	0.7967
2613	0.7667	-0.9967
2613	0.9967	-0.9967
2613	0.8133	1.0
2613	0.8067	0.7967
2613	0.9967	0.83
2613	0.9967	1.0
2613	-1.0	0.6167
2613	0.8067	0.7967
2613	0.8133	1.0
2613	-1.0	1.0
2614	0.7433	0.83
2614	-1.0	0.5233
2614	-1.0	-0.9967
2614	0.2867	-0.9967
2614	0.9967	0.89
2614	0.7433	0.83
2614	0.2867	-0.9967
2614	0.9967	-0.9967
2614	0.7433	0.83
2614	0.9967	0.89
2614	0.9967	1.0
2614	0.7867	1.0
2614	-1.0	0.5233
2614	0.7433	0.83
2614	0.7867	1.0
2614	-1.0	1.0
2615	-0.1933	-0.67
2615	-0.2167	-0.9967
2615	0.9967	-0.9967
2615	0.9967	-0.7033
2615	-1.0	-0.6233
2615	-1.0	-0.9967
2615	-0.2167	-0.9967
2615	-0.1933	-0.67
2615	-0.1567	1.0
2615	-0.1933	-0.67
2615	0.9967	-0.7033
2615	0.9967	1.0
2615	-1.0	1.0
2615	-1.0	-0.6233
2615	-0.1933	-0.67
2615	-0.1567	1.0
2616	0.5767	-0.9967
2616	0.2367	-0.34
2616	-1.0	-0.3367
2616	-1.0	-0.9967
2616	0.9967	-0.32
2616	0.2367	-0.34
2616	0.5767	-0.9967
2616	0.9967	-0.9967
2616	-0.4267	0.9967
2616	0.2367	-0.34
2616	0.9967	-0.32
2616	0.9967	1.0
2616	-1.0	1.0
2616	-1.0	-0.3367
2616	0.2367	-0.34
2616	-0.4267	0.9967
2617	0.9233	-0.9967
2617	0.05	0.03
2617	-1.0	-0.6167
2617	-1.0	-0.9967
2617	0.9967	0.64
2617	0.05	0.03
2617	0.9233	-0.9967
2617	0.9233	-0.9967
2617	-0.7567	1.0
2617	0.05	0.03
2617	0.9967	0.64
2617	0.9967	1.0
2617	-0.7567	1.0
2617	-1.0	1.0
2617	-1.0	-0.6167
2617	0.05	0.03
2618	0.3233	-0.9967
2618	-0.0867	-0.11
2618	-1.0	-0.69
2618	-1.0	-0.9967
2618	0.9967	0.6167
2618	-0.0867	-0.11
2618	0.3233	-0.9967
2618	0.9967	-0.9967
2618	-0.5867	1.0
2618	-0.0867	-0.11
2618	0.9967	0.6167
2618	0.9967	1.0
2618	-0.5867	1.0
2618	-1.0	1.0
2618	-1.0	-0.69
2618	-0.0867	-0.11
2619	-0.48	-0.5533
2619	-1.0	-0.84
2619	-1.0	-0.9967
2619	-0.36	-0.9967
2619	0.9967	0.3267
2619	-0.48	-0.5533
2619	-0.36	-0.9967
2619	0.9967	-0.9967
2619	-0.86	1.0
2619	-0.48	-0.5533
2619	0.9967	0.3267
2619	0.9967	1.0
2619	-0.86	1.0
2619	-1.0	1.0
2619	-1.0	-0.84
2619	-0.48	-0.5533
2620	-0.71	-0.9967
2620	0.9967	-0.9967
2620	0.9967	-0.4567
2620	-0.2967	-0.38
2620	-0.2967	-0.38
2620	-1.0	-0.32
2620	-1.0	-0.9967
2620	-0.71	-0.9967
2620	0.9967	1.0
2620	0.5833	1.0
2620	-0.2967	-0.38
2620	0.9967	-0.4567
2620	-1.0	-0.32
2620	-0.2967	-0.38
2620	0.5833	1.0
2620	-1.0	1.0
2621	-0.39	-0.5167
2621	-1.0	-0.6367
2621	-1.0	-0.9967
2621	-0.3967	-0.9967
2621	0.9967	-0.2033
2621	-0.39	-0.5167
2621	-0.3967	-0.9967
2621	0.9967	-0.9967
2621	-0.3333	1.0
2621	-0.39	-0.5167
2621	0.9967	-0.2033
2621	0.9967	1.0
2621	-0.3333	1.0
2621	-1.0	1.0
2621	-1.0	-0.6367
2621	-0.39	-0.5167
2622	-0.4167	0.3
2622	-1.0	0.2433
2622	-1.0	-0.9967
2622	-0.8867	-0.9967
2622	0.9967	0.4867
2622	-0.4167	0.3
2622	-0.8867	-0.9967
2622	0.9967	-0.9967
2622	-0.4167	0.3
2622	0.9967	0.4867
2622	0.9967	1.0
2622	-0.1567	1.0
2622	-1.0	1.0
2622	-1.0	0.2433
2622	-0.4167	0.3
2622	-0.1567	1.0
2623	-0.4433	0.5267
2623	0.7933	-0.9967
2623	0.9967	-0.9967
2623	0.9967	-0.1667
2623	-0.9967	0.81
2623	-1.0	-0.9967
2623	0.7933	-0.9967
2623	-0.4433	0.5267
2623	-0.85	1.0
2623	-0.4433	0.5267
2623	0.9967	-0.1667
2623	0.9967	1.0
2623	-1.0	1.0
2623	-0.9967	0.81
2623	-0.4433	0.5267
2623	-0.85	1.0
2624	0.53	-0.3867
2624	0.3533	-0.9967
2624	0.9967	-0.9967
2624	0.9967	-0.6767
2624	-1.0	0.6467
2624	-1.0	-0.9967
2624	0.3533	-0.9967
2624	0.53	-0.3867
2624	0.8933	1.0
2624	0.53	-0.3867
2624	0.9967	-0.6767
2624	0.9967	1.0
2624	-1.0	1.0
2624	-1.0	0.6467
2624	0.53	-0.3867
2624	0.8933	1.0
2625	0.7667	-0.75
2625	0.83	-0.9967
2625	0.9967	-0.9967
2625	0.9967	-0.8067
2625	-1.0	-0.1967
2625	-1.0	-0.9967
2625	0.83	-0.9967
2625	0.7667	-0.75
2625	0.2067	1.0
2625	0.7667	-0.75
2625	0.9967	-0.8067
2625	0.9967	1.0
2625	-1.0	1.0
2625	-1.0	-0.1967
2625	0.7667	-0.75
2625	0.2067	1.0
2626	0.2833	-0.0067
2626	0.7	-0.9967
2626	0.9967	-0.9967
2626	0.9967	-0.1333
2626	-1.0	0.2567
2626	-1.0	-0.9967
2626	0.7	-0.9967
2626	0.2833	-0.0067
2626	-0.17	1.0
2626	0.2833	-0.0067
2626	0.9967	-0.1333
2626	0.9967	1.0
2626	-1.0	1.0
2626	-1.0	0.2567
2626	0.2833	-0.0067
2626	-0.17	1.0
2627	-0.65	-0.6767
2627	-1.0	-0.8633
2627	-1.0	-0.9967
2627	-0.78	-0.9967
2627	0.9967	0.29
2627	-0.65	-0.6767
2627	-0.78	-0.9967
2627	0.9967	-0.9967
2627	0.9967	1.0
2627	0.0967	1.0
2627	-0.65	-0.6767
2627	0.9967	0.29
2627	0.0967	1.0
2627	-1.0	1.0
2627	-1.0	-0.8633
2627	-0.65	-0.6767
2628	-0.3467	-0.4833
2628	-1.0	-0.9
2628	-1.0	-0.9967
2628	-0.3833	-0.9967
2628	0.9967	0.4167
2628	-0.3467	-0.4833
2628	-0.3833	-0.9967
2628	0.9967	-0.9967
2628	0.9967	1.0
2628	-0.1967	1.0
2628	-0.3467	-0.4833
2628	0.9967	0.4167
2628	-0.1967	1.0
2628	-1.0	1.0
2628	-1.0	-0.9
2628	-0.3467	-0.4833
2629	0.5633	0.0067
2629	0.7833	-0.9967
2629	0.9967	-0.9967
2629	0.9967	-0.1567
2629	-1.0	0.6533
2629	-1.0	-0.9967
2629	0.7833	-0.9967
2629	0.5633	0.0067
2629	0.32	1.0
2629	0.5633	0.0067
2629	0.9967	-0.1567
2629	0.9967	1.0
2629	-1.0	1.0
2629	-1.0	0.6533
2629	0.5633	0.0067
2629	0.32	1.0
2630	-0.1767	0.2067
2630	-1.0	0.08
2630	-1.0	-0.9967
2630	-0.08	-0.9967
2630	0.9967	0.4233
2630	-0.1767	0.2067
2630	-0.08	-0.9967
2630	0.9967	-0.9967
2630	-0.23	1.0
2630	-0.1767	0.2067
2630	0.9967	0.4233
2630	0.9967	1.0
2630	-1.0	1.0
2630	-1.0	0.08
2630	-0.1767	0.2067
2630	-0.23	1.0
2631	-0.39	-0.19
2631	-1.0	-0.2
2631	-1.0	-0.9967
2631	-0.2633	-0.9967
2631	0.9967	-0.1267
2631	-0.39	-0.19
2631	-0.2633	-0.9967
2631	0.9967	-0.9967
2631	-0.5567	1.0
2631	-0.39	-0.19
2631	0.9967	-0.1267
2631	0.9967	1.0
2631	-1.0	1.0
2631	-1.0	-0.2
2631	-0.39	-0.19
2631	-0.5567	1.0
2632	0.03	0.3133
2632	0.0	-0.9967
2632	0.9967	-0.9967
2632	0.9967	0.07
2632	-1.0	0.6
2632	-1.0	-0.9967
2632	0.0	-0.9967
2632	0.03	0.3133
2632	0.0267	1.0
2632	0.03	0.3133
2632	0.9967	0.07
2632	0.9967	1.0
2632	-1.0	1.0
2632	-1.0	0.6
2632	0.03	0.3133
2632	0.0267	1.0
2633	-0.48	-0.0067
2633	-1.0	-0.28
2633	-1.0	-0.9967
2633	-1.0	-0.9967
2633	0.9967	0.8167
2633	-0.48	-0.0067
2633	-1.0	-0.9967
2633	0.9967	-0.9967
2633	0.9967	1.0
2633	-0.0167	1.0
2633	-0.48	-0.0067
2633	0.9967	0.8167
2633	-0.0167	1.0
2633	-1.0	1.0
2633	-1.0	-0.28
2633	-0.48	-0.0067
2634	0.3933	-0.5133
2634	0.3067	-0.9967
2634	0.9967	-0.9967
2634	0.9967	-0.52
2634	-1.0	-0.45
2634	-1.0	-0.9967
2634	0.3067	-0.9967
2634	0.3933	-0.5133
2634	0.61	1.0
2634	0.3933	-0.5133
2634	0.9967	-0.52
2634	0.9967	1.0
2634	-1.0	1.0
2634	-1.0	-0.45
2634	0.3933	-0.5133
2634	0.61	1.0
2635	0.8033	0.5567
2635	-1.0	-0.6733
2635	-1.0	-0.9967
2635	0.78	-0.9967
2635	0.9967	0.7067
2635	0.8033	0.5567
2635	0.78	-0.9967
2635	0.9967	-0.9967
2635	0.9967	1.0
2635	0.8133	1.0
2635	0.8033	0.5567
2635	0.9967	0.7067
2635	-1.0	-0.6733
2635	0.8033	0.5567
2635	0.8133	1.0
2635	-1.0	1.0
2636	0.2633	0.4333
2636	-0.4	-0.9967
2636	0.9967	-0.9967
2636	0.9967	0.2667
2636	-1.0	0.7567
2636	-1.0	-0.9967
2636	-0.4	-0.9967
2636	0.2633	0.4333
2636	0.51	1.0
2636	0.2633	0.4333
2636	0.9967	0.2667
2636	0.9967	1.0
2636	-1.0	0.7567
2636	0.2633	0.4333
2636	0.51	1.0
2636	-1.0	1.0
2637	0.24	-0.9967
2637	0.0233	-0.4333
2637	-1.0	-0.5933
2637	-1.0	-0.9967
2637	0.9967	-0.2533
2637	0.0233	-0.4333
2637	0.24	-0.9967
2637	0.9967	-0.9967
2637	-0.49	1.0
2637	0.0233	-0.4333
2637	0.9967	-0.2533
2637	0.9967	1.0
2637	-1.0	1.0
2637	-1.0	-0.5933
2637	0.0233	-0.4333
2637	-0.49	1.0
2638	-0.4233	-0.5133
2638	-1.0	-0.92
2638	-1.0	-0.92
2638	-0.75	-0.9967
2638	0.9967	0.5033
2638	-0.4233	-0.5133
2638	-0.75	-0.9967
2638	0.9967	-0.9967
2638	0.9967	1.0
2638	0.65	1.0
2638	-0.4233	-0.5133
2638	0.9967	0.5033
2638	0.65	1.0
2638	-1.0	1.0
2638	-1.0	-0.92
2638	-0.4233	-0.5133
2639	-0.57	-0.5133
2639	-1.0	-0.5767
2639	-1.0	-0.9967
2639	-0.4967	-0.9967
2639	0.9967	-0.2267
2639	-0.57	-0.5133
2639	-0.4967	-0.9967
2639	0.9967	-0.9967
2639	-0.7633	1.0
2639	-0.57	-0.5133
2639	0.9967	-0.2267
2639	0.9967	1.0
2639	-0.7633	1.0
2639	-1.0	1.0
2639	-1.0	-0.5767
2639	-0.57	-0.5133
2640	0.0067	-0.0767
2640	0.32	-0.9967
2640	0.9967	-0.9967
2640	0.9967	-0.7333
2640	-1.0	0.6233
2640	-1.0	-0.9967
2640	0.32	-0.9967
2640	0.0067	-0.0767
2640	-0.39	1.0
2640	0.0067	-0.0767
2640	0.9967	-0.7333
2640	0.9967	1.0
2640	-1.0	1.0
2640	-1.0	0.6233
2640	0.0067	-0.0767
2640	-0.39	1.0
2641	0.7033	0.02
2641	-1.0	-0.8733
2641	-1.0	-0.9967
2641	0.86	-0.9967
2641	0.9967	0.19
2641	0.7033	0.02
2641	0.86	-0.9967
2641	0.9967	-0.9967
2641	0.9967	1.0
2641	0.5633	1.0
2641	0.7033	0.02
2641	0.9967	0.19
2641	-1.0	1.0
2641	-1.0	-0.8733
2641	0.7033	0.02
2641	0.5633	1.0
2642	0.9967	0.0333
2642	0.3933	0.28
2642	-0.4433	-0.9967
2642	0.9967	-0.9967
2642	-1.0	0.8933
2642	-1.0	-0.9967
2642	-0.4433	-0.9967
2642	0.3933	0.28
2642	0.84	1.0
2642	0.3933	0.28
2642	0.9967	0.0333
2642	0.9967	1.0
2642	-1.0	0.8933
2642	0.3933	0.28
2642	0.84	1.0
2642	-1.0	1.0
2643	0.0233	-0.9967
2643	-0.2667	-0.3067
2643	-1.0	-0.5533
2643	-1.0	-0.9967
2643	0.9967	0.1533
2643	-0.2667	-0.3067
2643	0.0233	-0.9967
2643	0.9967	-0.9967
2643	-0.7867	1.0
2643	-0.2667	-0.3067
2643	0.9967	0.1533
2643	0.9967	1.0
2643	-0.7867	1.0
2643	-1.0	1.0
2643	-1.0	-0.5533
2643	-0.2667	-0.3067
2644	-0.3067	0.5533
2644	-0.0267	-0.9967
2644	0.9967	-0.9967
2644	0.9967	0.5533
2644	-1.0	0.5733
2644	-1.0	-0.9967
2644	-0.0267	-0.9967
2644	-0.3067	0.5533
2644	-0.4067	1.0
2644	-0.3067	0.5533
2644	0.9967	0.5533
2644	0.9967	1.0
2644	-1.0	1.0
2644	-1.0	0.5733
2644	-0.3067	0.5533
2644	-0.4067	1.0
2645	-0.1933	-0.2467
2645	-1.0	-0.2733
2645	-1.0	-0.9967
2645	-0.6133	-0.9967
2645	0.9967	-0.1767
2645	-0.1933	-0.2467
2645	-0.6133	-0.9967
2645	0.9967	-0.9967
2645	0.9967	1.0
2645	0.5333	1.0
2645	-0.1933	-0.2467
2645	0.9967	-0.1767
2645	-1.0	-0.2733
2645	-0.1933	-0.2467
2645	0.5333	1.0
2645	-1.0	1.0
2646	-0.6767	-0.9967
2646	0.9967	-0.9967
2646	0.9967	-0.4267
2646	-0.1033	-0.0033
2646	-1.0	0.3667
2646	-1.0	-0.9967
2646	-0.6767	-0.9967
2646	-0.1033	-0.0033
2646	0.45	1.0
2646	-0.1033	-0.0033
2646	0.9967	-0.4267
2646	0.9967	1.0
2646	-1.0	0.3667
2646	-0.1033	-0.0033
2646	0.45	1.0
2646	-1.0	1.0
2647	-1.0	0.7033
2647	-1.0	-0.9967
2647	0.5033	-0.9967
2647	-0.6533	0.7067
2647	-0.6533	0.7067
2647	0.5033	-0.9967
2647	0.9967	-0.9967
2647	0.9967	0.82
2647	-0.85	1.0
2647	-0.6533	0.7067
2647	0.9967	0.82
2647	0.9967	1.0
2647	-1.0	1.0
2647	-1.0	0.7033
2647	-0.6533	0.7067
2647	-0.85	1.0
2648	0.37	-0.0167
2648	-0.1	-0.9967
2648	0.9967	-0.9967
2648	0.9967	-0.3733
2648	-1.0	0.8133
2648	-1.0	-0.9967
2648	-0.1	-0.9967
2648	0.37	-0.0167
2648	0.8333	1.0
2648	0.37	-0.0167
2648	0.9967	-0.3733
2648	0.9967	1.0
2648	-1.0	0.8133
2648	0.37	-0.0167
2648	0.8333	1.0
2648	-1.0	1.0
2649	0.4467	-0.9967
2649	-0.0567	0.0367
2649	-1.0	-0.0433
2649	-1.0	-0.9967
2649	0.9967	0.1533
2649	-0.0567	0.0367
2649	0.4467	-0.9967
2649	0.9967	-0.9967
2649	-0.5133	0.9967
2649	-0.0567	0.0367
2649	0.9967	0.1533
2649	0.9967	1.0
2649	-1.0	1.0
2649	-1.0	-0.0433
2649	-0.0567	0.0367
2649	-0.5133	0.9967
2650	0.94	0.1267
2650	0.96	-0.9967
2650	0.96	-0.9967
2650	0.94	0.1267
2650	-0.9867	0.8333
2650	-1.0	-0.9967
2650	0.96	-0.9967
2650	0.94	0.1267
2650	0.9233	1.0
2650	0.94	0.1267
2650	0.94	0.1267
2650	0.9233	1.0
2650	-1.0	1.0
2650	-0.9867	0.8333
2650	0.94	0.1267
2650	0.9233	1.0
2651	-0.71	-0.3
2651	-1.0	-0.4533
2651	-1.0	-0.9967
2651	-0.8667	-0.9967
2651	0.9967	0.6967
2651	-0.71	-0.3
2651	-0.8667	-0.9967
2651	0.9967	-0.9967
2651	-0.71	-0.3
2651	0.9967	0.6967
2651	0.9967	1.0
2651	-0.3967	1.0
2651	-0.3967	1.0
2651	-1.0	1.0
2651	-1.0	-0.4533
2651	-0.71	-0.3
2652	0.87	-0.9967
2652	0.5433	-0.63
2652	-1.0	-0.8967
2652	-1.0	-0.9967
2652	0.5433	-0.63
2652	0.87	-0.9967
2652	0.9967	-0.9967
2652	0.9967	-0.5333
2652	-0.8433	1.0
2652	0.5433	-0.63
2652	0.9967	-0.5333
2652	0.9967	1.0
2652	-1.0	1.0
2652	-1.0	-0.8967
2652	0.5433	-0.63
2652	-0.8433	1.0
2653	-0.2	-0.5967
2653	-1.0	-0.7267
2653	-1.0	-0.9967
2653	-0.42	-0.9967
2653	0.9967	-0.37
2653	-0.2	-0.5967
2653	-0.42	-0.9967
2653	0.9967	-0.9967
2653	0.9967	1.0
2653	0.7333	1.0
2653	-0.2	-0.5967
2653	0.9967	-0.37
2653	0.7333	1.0
2653	-1.0	1.0
2653	-1.0	-0.7267
2653	-0.2	-0.5967
2654	-0.3767	0.4833
2654	-0.4833	-0.9967
2654	0.9967	-0.9967
2654	0.9967	-0.3433
2654	-1.0	0.88
2654	-1.0	-0.9967
2654	-0.4833	-0.9967
2654	-0.3767	0.4833
2654	-0.3567	1.0
2654	-0.3767	0.4833
2654	0.9967	-0.3433
2654	0.9967	1.0
2654	-1.0	1.0
2654	-1.0	0.88
2654	-0.3767	0.4833
2654	-0.3567	1.0
2655	0.5233	-0.0233
2655	0.6767	-0.9967
2655	0.9967	-0.9967
2655	0.9967	-0.03
2655	-1.0	0.0533
2655	-1.0	-0.9967
2655	0.6767	-0.9967
2655	0.5233	-0.0233
2655	0.3367	1.0
2655	0.5233	-0.0233
2655	0.9967	-0.03
2655	0.9967	1.0
2655	-1.0	1.0
2655	-1.0	0.0533
2655	0.5233	-0.0233
2655	0.3367	1.0
2656	-0.0167	-0.7233
2656	-0.0633	-0.9967
2656	0.9967	-0.9967
2656	0.9967	-0.8767
2656	-1.0	-0.55
2656	-1.0	-0.9967
2656	-0.0633	-0.9967
2656	-0.0167	-0.7233
2656	0.1867	1.0
2656	-0.0167	-0.7233
2656	0.9967	-0.8767
2656	0.9967	1.0
2656	-1.0	1.0
2656	-1.0	-0.55
2656	-0.0167	-0.7233
2656	0.1867	1.0
2657	0.5033	-0.05
2657	-1.0	-0.3433
2657	-1.0	-0.9967
2657	0.6533	-0.9967
2657	0.9967	0.0633
2657	0.5033	-0.05
2657	0.6533	-0.9967
2657	0.9967	-0.9967
2657	0.35	1.0
2657	0.5033	-0.05
2657	0.9967	0.0633
2657	0.9967	1.0
2657	-1.0	1.0
2657	-1.0	-0.3433
2657	0.5033	-0.05
2657	0.35	1.0
2658	0.1367	0.3367
2658	-0.42	-0.9967
2658	0.9967	-0.9967
2658	0.9967	0.09
2658	-1.0	0.6967
2658	-1.0	-0.9967
2658	-0.42	-0.9967
2658	0.1367	0.3367
2658	0.3933	1.0
2658	0.1367	0.3367
2658	0.9967	0.09
2658	0.9967	1.0
2658	-1.0	0.6967
2658	0.1367	0.3367
2658	0.3933	1.0
2658	-1.0	1.0
2659	0.65	-0.55
2659	0.6167	-0.9967
2659	0.9967	-0.9967
2659	0.9967	-0.67
2659	-1.0	0.1033
2659	-1.0	-0.9967
2659	0.6167	-0.9967
2659	0.65	-0.55
2659	0.7133	1.0
2659	0.65	-0.55
2659	0.9967	-0.67
2659	0.9967	1.0
2659	-1.0	1.0
2659	-1.0	0.1033
2659	0.65	-0.55
2659	0.7133	1.0
2660	0.61	-0.1833
2660	0.6033	-0.9967
2660	0.9967	-0.9967
2660	0.9967	-0.23
2660	-1.0	0.0867
2660	-1.0	-0.9967
2660	0.6033	-0.9967
2660	0.61	-0.1833
2660	0.5867	1.0
2660	0.61	-0.1833
2660	0.9967	-0.23
2660	0.9967	1.0
2660	-1.0	1.0
2660	-1.0	0.0867
2660	0.61	-0.1833
2660	0.5867	1.0
2661	-0.5333	0.2633
2661	-0.2467	-0.9967
2661	0.9967	-0.9967
2661	0.9967	-0.7967
2661	-1.0	0.6067
2661	-1.0	-0.9967
2661	-0.2467	-0.9967
2661	-0.5333	0.2633
2661	-0.7233	1.0
2661	-0.5333	0.2633
2661	0.9967	-0.7967
2661	0.9967	1.0
2661	-1.0	1.0
2661	-1.0	0.6067
2661	-0.5333	0.2633
2661	-0.7233	1.0
2662	0.3933	0.0467
2662	-1.0	-0.6433
2662	-1.0	-0.9967
2662	-0.0333	-0.9967
2662	0.9967	0.3633
2662	0.3933	0.0467
2662	-0.0333	-0.9967
2662	0.9967	-0.9967
2662	0.9967	1.0
2662	0.7967	1.0
2662	0.3933	0.0467
2662	0.9967	0.3633
2662	-1.0	-0.6433
2662	0.3933	0.0467
2662	0.7967	1.0
2662	-1.0	1.0
2663	0.4633	0.6067
2663	-1.0	0.5967
2663	-1.0	-0.9967
2663	0.4	-0.9967
2663	0.9967	0.6267
2663	0.4633	0.6067
2663	0.4	-0.9967
2663	0.9967	-0.9967
2663	0.4833	1.0
2663	0.4633	0.6067
2663	0.9967	0.6267
2663	0.9967	1.0
2663	-1.0	1.0
2663	-1.0	0.5967
2663	0.4633	0.6067
2663	0.4833	1.0
2664	-0.02	0.7267
2664	-1.0	0.54
2664	-1.0	-0.9967
2664	-0.4367	-0.9967
2664	0.9967	0.9333
2664	-0.02	0.7267
2664	-0.4367	-0.9967
2664	0.9967	-0.9967
2664	-0.02	0.7267
2664	0.9967	0.9333
2664	0.9967	0.9333
2664	0.0467	1.0
2664	-1.0	0.54
2664	-0.02	0.7267
2664	0.0467	1.0
2664	-1.0	1.0
2665	0.9167	-0.9933
2665	0.3	0.31
2665	-1.0	0.27
2665	-1.0	-0.9967
2665	0.3	0.31
2665	0.9167	-0.9933
2665	0.9167	-0.9933
2665	0.9967	0.3533
2665	-0.0267	1.0
2665	0.3	0.31
2665	0.9967	0.3533
2665	0.9967	1.0
2665	-1.0	1.0
2665	-1.0	0.27
2665	0.3	0.31
2665	-0.0267	1.0
2666	-0.2367	-0.0133
2666	-0.24	-0.9967
2666	0.9967	-0.9967
2666	0.9967	-0.04
2666	-1.0	0.0267
2666	-1.0	-0.9967
2666	-0.24	-0.9967
2666	-0.2367	-0.0133
2666	-0.2633	1.0
2666	-0.2367	-0.0133
2666	0.9967	-0.04
2666	0.9967	1.0
2666	-1.0	1.0
2666	-1.0	0.0267
2666	-0.2367	-0.0133
2666	-0.2633	1.0
2667	-1.0	-0.23
2667	-1.0	-0.9967
2667	0.1033	-0.9967
2667	-0.25	-0.2367
2667	0.9967	-0.9967
2667	0.9967	-0.21
2667	-0.25	-0.2367
2667	0.1033	-0.9967
2667	-0.8033	0.9967
2667	-0.25	-0.2367
2667	0.9967	-0.21
2667	0.9967	1.0
2667	-1.0	1.0
2667	-1.0	-0.23
2667	-0.25	-0.2367
2667	-0.8033	0.9967
2668	0.85	-0.4233
2668	0.89	-0.9967
2668	0.9967	-0.9967
2668	0.9967	-0.4167
2668	-1.0	-0.3467
2668	-1.0	-0.9967
2668	0.89	-0.9967
2668	0.85	-0.4233
2668	0.71	1.0
2668	0.85	-0.4233
2668	0.9967	-0.4167
2668	0.9967	1.0
2668	-1.0	1.0
2668	-1.0	-0.3467
2668	0.85	-0.4233
2668	0.71	1.0
2669	0.42	0.0533
2669	-1.0	-0.3033
2669	-1.0	-0.9967
2669	0.29	-0.9967
2669	0.9967	0.2167
2669	0.42	0.0533
2669	0.29	-0.9967
2669	0.9967	-0.9967
2669	0.9967	1.0
2669	0.55	1.0
2669	0.42	0.0533
2669	0.9967	0.2167
2669	-1.0	1.0
2669	-1.0	-0.3033
2669	0.42	0.0533
2669	0.55	1.0
2670	-0.4233	0.5733
2670	-0.64	-0.9967
2670	0.9967	-0.9967
2670	0.9967	0.4967
2670	-1.0	0.6233
2670	-1.0	-0.9967
2670	-0.64	-0.9967
2670	-0.4233	0.5733
2670	-0.38	1.0
2670	-0.4233	0.5733
2670	0.9967	0.4967
2670	0.9967	1.0
2670	-1.0	1.0
2670	-1.0	0.6233
2670	-0.4233	0.5733
2670	-0.38	1.0
2671	-0.5567	-0.63
2671	-1.0	-0.7867
2671	-1.0	-0.9967
2671	-0.51	-0.9967
2671	0.9967	-0.02
2671	-0.5567	-0.63
2671	-0.51	-0.9967
2671	0.9967	-0.9967
2671	-0.7	1.0
2671	-0.5567	-0.63
2671	0.9967	-0.02
2671	0.9967	1.0
2671	-0.7	1.0
2671	-1.0	1.0
2671	-1.0	-0.7867
2671	-0.5567	-0.63
2672	0.52	-0.12
2672	0.3433	-0.9967
2672	0.9967	-0.9967
2672	0.9967	-0.1067
2672	-1.0	-0.1033
2672	-1.0	-0.9967
2672	0.3433	-0.9967
2672	0.52	-0.12
2672	0.7133	1.0
2672	0.52	-0.12
2672	0.9967	-0.1067
2672	0.9967	1.0
2672	-1.0	1.0
2672	-1.0	-0.1033
2672	0.52	-0.12
2672	0.7133	1.0
2673	-0.0233	0.4767
2673	-1.0	0.44
2673	-1.0	-0.9967
2673	-0.3133	-0.9967
2673	0.9967	0.5433
2673	-0.0233	0.4767
2673	-0.3133	-0.9967
2673	0.9967	-0.9967
2673	0.0833	1.0
2673	-0.0233	0.4767
2673	0.9967	0.5433
2673	0.9967	1.0
2673	-1.0	1.0
2673	-1.0	0.44
2673	-0.0233	0.4767
2673	0.0833	1.0
2674	0.0467	-0.6067
2674	-1.0	-0.73
2674	-1.0	-0.9967
2674	0.01	-0.9967
2674	0.9967	-0.4667
2674	0.0467	-0.6067
2674	0.01	-0.9967
2674	0.9967	-0.9967
2674	0.2567	1.0
2674	0.0467	-0.6067
2674	0.9967	-0.4667
2674	0.9967	1.0
2674	-1.0	1.0
2674	-1.0	-0.73
2674	0.0467	-0.6067
2674	0.2567	1.0
2675	0.0567	0.1633
2675	-1.0	-0.35
2675	-1.0	-0.9967
2675	-0.05	-0.9967
2675	0.9967	0.6433
2675	0.0567	0.1633
2675	-0.05	-0.9967
2675	0.9967	-0.9967
2675	0.0567	0.1633
2675	0.9967	0.6433
2675	0.9967	1.0
2675	0.1433	1.0
2675	0.1433	1.0
2675	-1.0	1.0
2675	-1.0	-0.35
2675	0.0567	0.1633
2676	0.48	0.0933
2676	-1.0	0.01
2676	-1.0	-0.9967
2676	0.75	-0.9967
2676	0.9967	0.14
2676	0.48	0.0933
2676	0.75	-0.9967
2676	0.9967	-0.9967
2676	0.2633	1.0
2676	0.48	0.0933
2676	0.9967	0.14
2676	0.9967	1.0
2676	-1.0	1.0
2676	-1.0	0.01
2676	0.48	0.0933
2676	0.2633	1.0
2677	0.9967	0.1167
2677	0.29	0.27
2677	-0.47	-0.9967
2677	0.9967	-0.9967
2677	-1.0	0.5833
2677	-1.0	-0.9967
2677	-0.47	-0.9967
2677	0.29	0.27
2677	0.7067	1.0
2677	0.29	0.27
2677	0.9967	0.1167
2677	0.9967	1.0
