dataset	x	y
8	0.4967	0.5467
8	0.4967	0.5467
8	0.4967	0.5467
8	0.4967	0.5467
8	-0.4967	0.73
8	-0.4967	0.73
8	-0.4967	0.73
8	-0.4967	0.73
8	-0.4967	0.73
8	-0.4967	0.73
8	-0.4967	0.73
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.46	-0.9967
8	-0.46	-0.9967
8	-0.46	-0.9967
8	-0.46	-0.9967
8	-0.46	-0.9967
8	-0.46	-0.9967
8	-0.46	-0.9967
8	0.9967	-0.9967
8	0.9967	-0.9967
8	0.9967	-0.9967
8	0.9967	-0.9967
8	0.9967	-0.9967
8	0.9967	-0.9967
8	0.9967	-0.9967
8	0.9967	-0.0633
8	0.9967	-0.0633
8	0.9967	-0.0633
8	0.9967	-0.0633
8	0.9967	-0.0633
8	0.9967	-0.0633
8	0.9967	-0.0633
8	-1.0	0.6
8	-1.0	0.6
8	-1.0	0.6
8	-1.0	0.6
8	-1.0	0.6
8	-1.0	0.6
8	-1.0	0.6
8	-1.0	-0.9967
8	-1.0	-0.9967
8	-1.0	-0.9967
8	-1.0	-0.9967
8	-1.0	-0.9967
8	-1.0	-0.9967
8	-1.0	-0.9967
8	-0.46	-0.9967
8	-0.46	-0.9967
8	-0.46	-0.9967
8	-0.46	-0.9967
8	-0.46	-0.9967
8	-0.46	-0.9967
8	-0.46	-0.9967
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	0.0	1.0
8	0.0	1.0
8	0.0	1.0
8	0.0	1.0
8	0.0	1.0
8	0.0	1.0
8	0.0	1.0
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	0.9967	-0.0633
8	0.9967	-0.0633
8	0.9967	-0.0633
8	0.9967	-0.0633
8	0.9967	-0.0633
8	0.9967	-0.0633
8	0.9967	-0.0633
8	0.9967	1.0
8	0.9967	1.0
8	0.9967	1.0
8	0.9967	1.0
8	0.9967	1.0
8	0.9967	1.0
8	0.9967	1.0
8	-1.0	1.0
8	-1.0	1.0
8	-1.0	1.0
8	-1.0	1.0
8	-1.0	1.0
8	-1.0	1.0
8	-1.0	1.0
8	-1.0	0.6
8	-1.0	0.6
8	-1.0	0.6
8	-1.0	0.6
8	-1.0	0.6
8	-1.0	0.6
8	-1.0	0.6
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	-0.1467	0.3033
8	0.0	1.0
8	0.0	1.0
8	0.0	1.0
8	0.0	1.0
8	0.0	1.0
8	0.0	1.0
8	0.0	1.0
9	-0.6067	-0.1933
9	-0.6067	-0.1933
9	-0.6067	-0.1933
9	-0.6067	-0.1933
9	-0.6067	-0.1933
9	-0.6067	-0.1933
9	-0.6067	-0.1933
9	0.33	-0.36
9	0.33	-0.36
9	0.33	-0.36
9	0.33	-0.36
9	0.33	-0.36
9	0.33	-0.36
9	0.33	-0.36
9	0.6667	0.7067
9	0.6667	0.7067
9	0.6667	0.7067
9	0.6667	0.7067
9	0.6667	0.7067
9	0.6667	0.7067
9	0.6667	0.7067
9	-0.3467	0.6833
9	-0.3467	0.6833
9	-0.3467	0.6833
9	-0.3467	0.6833
9	-0.3467	0.6833
9	-0.3467	0.6833
9	-0.3467	0.6833
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	-1.0	0.25
9	-1.0	0.25
9	-1.0	0.25
9	-1.0	0.25
9	-1.0	0.25
9	-1.0	0.25
9	-1.0	0.25
9	-1.0	-0.9967
9	-1.0	-0.9967
9	-1.0	-0.9967
9	-1.0	-0.9967
9	-1.0	-0.9967
9	-1.0	-0.9967
9	-1.0	-0.9967
9	-0.7633	-0.9967
9	-0.7633	-0.9967
9	-0.7633	-0.9967
9	-0.7633	-0.9967
9	-0.7633	-0.9967
9	-0.7633	-0.9967
9	-0.7633	-0.9967
9	0.9967	0.5233
9	0.9967	0.5233
9	0.9967	0.5233
9	0.9967	0.5233
9	0.9967	0.5233
9	0.9967	0.5233
9	0.9967	0.5233
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	-0.7633	-0.9967
9	-0.7633	-0.9967
9	-0.7633	-0.9967
9	-0.7633	-0.9967
9	-0.7633	-0.9967
9	-0.7633	-0.9967
9	-0.7633	-0.9967
9	0.9967	-0.9967
9	0.9967	-0.9967
9	0.9967	-0.9967
9	0.9967	-0.9967
9	0.9967	-0.9967
9	0.9967	-0.9967
9	0.9967	-0.9967
9	0.9967	1.0
9	0.9967	1.0
9	0.9967	1.0
9	0.9967	1.0
9	0.9967	1.0
9	0.9967	1.0
9	0.9967	1.0
9	0.5567	1.0
9	0.5567	1.0
9	0.5567	1.0
9	0.5567	1.0
9	0.5567	1.0
9	0.5567	1.0
9	0.5567	1.0
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.9967	0.5233
9	0.9967	0.5233
9	0.9967	0.5233
9	0.9967	0.5233
9	0.9967	0.5233
9	0.9967	0.5233
9	0.9967	0.5233
9	-1.0	0.25
9	-1.0	0.25
9	-1.0	0.25
9	-1.0	0.25
9	-1.0	0.25
9	-1.0	0.25
9	-1.0	0.25
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.15	0.3933
9	0.5567	1.0
9	0.5567	1.0
9	0.5567	1.0
9	0.5567	1.0
9	0.5567	1.0
9	0.5567	1.0
9	0.5567	1.0
9	-1.0	1.0
9	-1.0	1.0
9	-1.0	1.0
9	-1.0	1.0
9	-1.0	1.0
9	-1.0	1.0
9	-1.0	1.0
